lead_id,student_id,lead_created_date,lead_source,marketing_cost,region,device_type,contact_attempts,response_time_hours,lead_stage,contacted_date,demo_date,followup_count,sales_cycle_days,contract_date,contract_value,payment_plan,discount_percent,course_category,course_level,renewal_flag,sales_rep,team,tenure_months,quota_monthly,churn_risk_score,CLV_estimate,probability_to_renew
5141,66901,2024-06-25,Facebook,14.13,HN,Mobile,4,30.4,Won,2024-06-29,2024-07-02,2,43,2024-08-07,1110,Full,5,IELTS,Intermediate,0,Hoa,Alpha,7,43675,0.257,2698.01,0.903
5142,45535,2024-12-07,TikTok,10.15,DN,Mobile,7,7.4,Won,2024-12-09,2024-12-14,9,5,2024-12-12,900,Full,15,TOEIC,Advanced,1,Lan,Beta,5,47162,0.24,1625.83,0.574
5143,17103,2024-01-13,TikTok,14.59,DN,Desktop,4,66.7,Won,2024-01-13,2024-01-17,2,29,2024-02-11,467,Full,0,Business English,Intermediate,0,Vy,Delta,11,43712,0.027,1022.86,0.089
5144,99046,2024-07-01,TikTok,9.12,HN,Mobile,6,60.8,Won,2024-07-01,2024-07-05,1,44,2024-08-14,1112,Installment,5,Communicative,Intermediate,0,Minh,Gamma,25,25719,0.897,1917.96,0.467
5145,91012,2024-05-24,Website,12.5,HN,Mobile,4,22.7,Contacted,2024-05-25,2024-05-31,7,29,,0,,0,,,0,Long,Beta,3,30966,0.706,0.0,0.748
5146,79278,2024-09-21,Facebook,12.38,HN,Mobile,7,54.4,Demo,2024-09-24,2024-09-28,8,32,,0,,0,,,0,Minh,Delta,34,78587,0.867,0.0,0.399
5147,13391,2024-03-28,TikTok,5.72,HN,Desktop,3,55.0,Contacted,2024-03-29,2024-04-02,3,22,,0,,0,,,0,Lan,Delta,33,26411,0.792,0.0,0.876
5148,29901,2024-02-15,Website,14.5,HCM,Mobile,3,16.8,Contacted,2024-02-18,2024-02-23,3,43,,0,,0,,,0,Duc,Delta,21,24097,0.394,0.0,0.072
5149,98537,2024-04-28,TikTok,1.31,HN,Desktop,6,44.4,Demo,2024-04-29,2024-05-04,4,44,,0,,0,,,0,Khanh,Delta,34,67604,0.721,0.0,0.461
5150,82159,2024-01-19,Referral,11.76,DN,Mobile,6,18.7,Lost,2024-01-20,2024-01-20,2,7,,0,,0,,,0,Hoa,Gamma,34,38290,0.094,0.0,0.416
5151,68914,2024-08-07,Google Ads,14.52,DN,Mobile,2,57.0,Demo,2024-08-07,2024-08-10,4,33,,0,,0,,,0,Hoa,Gamma,19,28652,0.709,0.0,0.609
5152,51357,2024-08-20,Facebook,5.74,DN,Desktop,7,11.5,Won,2024-08-23,2024-08-24,3,22,2024-09-11,2639,Installment,0,Business English,Intermediate,0,Minh,Alpha,29,37677,0.926,3428.78,0.098
5153,87908,2024-04-03,Google Ads,10.07,DN,Desktop,6,48.3,Won,2024-04-04,2024-04-10,7,41,2024-05-14,1474,Full,5,IELTS,Beginner,0,Lan,Gamma,27,40138,0.939,3571.72,0.828
5154,39437,2024-09-07,Google Ads,8.87,HCM,Desktop,5,23.8,New,2024-09-09,2024-09-09,4,28,,0,,0,,,0,Khanh,Gamma,20,44217,0.251,0.0,0.302
5155,36503,2024-09-06,Referral,11.66,HCM,Mobile,4,3.1,Contacted,2024-09-06,2024-09-07,6,21,,0,,0,,,0,My,Alpha,42,75829,0.537,0.0,0.854
5156,97282,2024-10-08,Referral,13.13,HCM,Desktop,5,9.3,Contacted,2024-10-08,2024-10-09,3,36,,0,,0,,,0,My,Gamma,35,65281,0.151,0.0,0.016
5157,94459,2024-08-19,Referral,9.44,DN,Desktop,6,47.3,Negotiation,2024-08-19,2024-08-19,1,4,,0,,0,,,0,Hoa,Alpha,42,32608,0.645,0.0,0.386
5158,76403,2024-02-15,Website,12.42,DN,Desktop,4,17.7,New,2024-02-15,2024-02-18,7,43,,0,,0,,,0,Vy,Gamma,31,45323,0.296,0.0,0.26
5159,42258,2024-02-15,TikTok,5.37,HN,Mobile,3,45.6,Won,2024-02-16,2024-02-16,3,6,2024-02-21,1077,Full,10,IELTS,Intermediate,0,Long,Alpha,12,23011,0.485,2245.06,0.455
5160,34724,2024-01-14,Facebook,4.2,HN,Desktop,4,30.2,New,2024-01-15,2024-01-17,8,19,,0,,0,,,0,Lan,Gamma,36,24303,0.054,0.0,0.235
5161,65286,2024-03-25,Referral,7.03,DN,Mobile,2,50.0,Contacted,2024-03-25,2024-03-30,5,11,,0,,0,,,0,Minh,Alpha,43,69736,0.328,0.0,0.045
5162,75842,2024-11-14,Facebook,10.49,HN,Mobile,1,35.7,Contacted,2024-11-15,2024-11-19,7,17,,0,,0,,,0,Khanh,Alpha,44,58835,0.966,0.0,0.247
5163,15908,2024-11-23,Facebook,3.62,HN,Mobile,7,22.6,Demo,2024-11-24,2024-11-29,8,18,,0,,0,,,0,Minh,Alpha,13,60434,0.707,0.0,0.314
5164,93617,2024-01-03,Facebook,10.52,DN,Desktop,4,10.9,Won,2024-01-06,2024-01-11,8,13,2024-01-16,562,Full,5,IELTS,Advanced,1,Lan,Gamma,41,54981,0.232,666.48,0.971
5165,51626,2024-01-28,Referral,6.52,HCM,Desktop,6,24.9,Lost,2024-01-30,2024-02-04,8,41,,0,,0,,,0,Long,Alpha,33,76942,0.034,0.0,0.289
5166,38228,2024-06-05,Referral,12.14,DN,Desktop,2,45.9,Won,2024-06-08,2024-06-13,6,11,2024-06-16,1030,Installment,0,IELTS,Advanced,0,Minh,Gamma,14,25803,0.667,1545.83,0.095
5167,24386,2024-12-08,TikTok,1.52,DN,Desktop,3,53.4,New,2024-12-12,2024-12-12,2,27,,0,,0,,,0,Hoa,Beta,17,51262,0.921,0.0,0.441
5168,47754,2024-11-28,Referral,10.35,HN,Mobile,3,12.0,Negotiation,2024-12-01,2024-12-01,7,16,,0,,0,,,0,My,Alpha,40,26712,0.585,0.0,0.903
5169,29302,2024-11-27,Referral,10.1,HN,Desktop,1,48.0,Demo,2024-11-29,2024-12-01,6,15,,0,,0,,,0,Minh,Alpha,16,76725,0.432,0.0,0.635
5170,61815,2024-06-23,Facebook,14.17,DN,Desktop,6,13.3,New,2024-06-25,2024-06-29,8,14,,0,,0,,,0,Duc,Beta,11,47521,0.826,0.0,0.429
5171,85748,2024-04-23,TikTok,10.99,HCM,Mobile,5,16.4,Demo,2024-04-26,2024-04-27,4,15,,0,,0,,,0,Duc,Alpha,37,45072,0.51,0.0,0.92
5172,64344,2024-11-26,Google Ads,12.15,DN,Desktop,5,38.5,Contacted,2024-11-29,2024-12-01,3,18,,0,,0,,,0,Long,Gamma,12,48293,0.889,0.0,0.394
5173,36618,2024-09-06,Referral,13.66,HCM,Mobile,4,21.2,Contacted,2024-09-10,2024-09-13,1,12,,0,,0,,,0,My,Delta,47,39598,0.665,0.0,0.889
5174,77234,2024-02-28,Referral,10.45,HCM,Mobile,3,47.8,New,2024-02-28,2024-02-28,6,26,,0,,0,,,0,Duc,Delta,12,30421,0.048,0.0,0.517
5175,62114,2024-07-21,Google Ads,5.06,DN,Desktop,2,68.8,Lost,2024-07-23,2024-07-23,5,42,,0,,0,,,0,Hoa,Alpha,11,64433,0.621,0.0,0.872
5176,71130,2024-11-10,Facebook,13.18,DN,Mobile,1,11.1,Negotiation,2024-11-10,2024-11-12,5,40,,0,,0,,,0,Minh,Alpha,24,73223,0.407,0.0,0.72
5177,26525,2024-08-26,TikTok,11.47,DN,Mobile,5,41.3,Contacted,2024-08-30,2024-08-30,9,18,,0,,0,,,0,Hoa,Alpha,31,35869,0.509,0.0,0.658
5178,80818,2024-08-21,Facebook,6.94,HCM,Mobile,4,66.5,Won,2024-08-22,2024-08-26,7,26,2024-09-16,1866,Full,15,TOEIC,Advanced,0,Duc,Gamma,31,46867,0.626,3803.19,0.892
5179,15334,2024-10-29,Website,10.95,HN,Desktop,4,13.1,Won,2024-10-30,2024-11-03,0,18,2024-11-16,2850,Full,15,TOEIC,Intermediate,0,Vy,Delta,26,26299,0.812,6820.56,0.996
5180,95715,2024-04-04,Referral,13.15,HCM,Desktop,3,26.7,Won,2024-04-04,2024-04-09,0,1,2024-04-05,2151,Full,10,Communicative,Intermediate,0,Khanh,Alpha,36,45626,0.211,3607.85,0.899
5181,63767,2024-05-20,Website,14.66,HCM,Desktop,2,9.3,Negotiation,2024-05-23,2024-05-25,3,16,,0,,0,,,0,Duc,Gamma,45,50554,0.378,0.0,0.123
5182,7644,2024-11-29,Referral,14.33,HCM,Mobile,2,46.4,Contacted,2024-12-01,2024-12-03,7,37,,0,,0,,,0,Vy,Beta,23,47162,0.13,0.0,0.199
5183,33933,2024-04-22,Website,5.55,HN,Desktop,5,48.3,Demo,2024-04-22,2024-04-27,4,21,,0,,0,,,0,Lan,Alpha,16,65897,0.506,0.0,0.974
5184,44469,2024-04-18,Google Ads,6.9,HCM,Desktop,4,48.0,Demo,2024-04-21,2024-04-23,8,8,,0,,0,,,0,Khanh,Alpha,8,53387,0.602,0.0,0.42
5185,34687,2024-12-27,Referral,2.53,HCM,Mobile,3,39.3,Won,2024-12-31,2025-01-03,2,2,2024-12-29,2847,Installment,0,Communicative,Advanced,0,Duc,Alpha,26,66689,0.056,4347.29,0.196
5186,53656,2024-12-10,Referral,4.47,HCM,Desktop,2,53.9,Won,2024-12-13,2024-12-13,5,19,2024-12-29,1174,Full,0,Communicative,Beginner,0,Minh,Gamma,31,39039,0.443,1433.5,0.136
5187,18375,2024-10-15,Website,13.35,HN,Desktop,4,3.1,Contacted,2024-10-19,2024-10-20,5,29,,0,,0,,,0,Khanh,Beta,20,54521,0.234,0.0,0.044
5188,66206,2024-04-06,TikTok,6.05,HCM,Mobile,2,69.0,Negotiation,2024-04-06,2024-04-07,3,30,,0,,0,,,0,Hoa,Delta,32,43194,0.543,0.0,0.346
5189,97462,2024-11-30,Website,9.69,HN,Desktop,1,16.4,Demo,2024-12-01,2024-12-02,1,3,,0,,0,,,0,Khanh,Delta,23,37099,0.622,0.0,0.003
5190,37607,2024-01-16,Referral,10.32,HN,Mobile,2,9.2,Won,2024-01-18,2024-01-20,5,8,2024-01-24,1793,Installment,10,Business English,Intermediate,0,Minh,Delta,32,34308,0.636,3035.01,0.29
5191,84178,2024-02-13,Referral,11.95,DN,Desktop,2,67.8,New,2024-02-13,2024-02-16,9,35,,0,,0,,,0,Hoa,Beta,29,52158,0.016,0.0,0.61
5192,24993,2024-08-17,TikTok,3.56,DN,Desktop,4,59.9,Negotiation,2024-08-18,2024-08-21,2,18,,0,,0,,,0,Duc,Delta,12,77760,0.367,0.0,0.061
5193,45386,2024-04-17,Facebook,5.27,DN,Desktop,2,55.2,Contacted,2024-04-21,2024-04-22,7,26,,0,,0,,,0,Long,Alpha,37,56480,0.489,0.0,0.19
5194,47287,2024-08-04,TikTok,7.28,HN,Mobile,2,8.0,New,2024-08-06,2024-08-07,1,25,,0,,0,,,0,Vy,Alpha,17,39340,0.719,0.0,0.885
5195,87724,2024-09-16,Facebook,6.11,DN,Desktop,1,58.2,Negotiation,2024-09-19,2024-09-22,2,8,,0,,0,,,0,Minh,Beta,30,75901,0.075,0.0,0.266
5196,99132,2024-11-07,Referral,14.76,DN,Desktop,2,44.0,Contacted,2024-11-07,2024-11-12,8,18,,0,,0,,,0,Khanh,Alpha,3,24335,0.924,0.0,0.501
5197,94308,2024-11-15,Google Ads,12.69,DN,Mobile,2,52.8,Negotiation,2024-11-18,2024-11-20,1,24,,0,,0,,,0,Long,Delta,1,37209,0.063,0.0,0.082
5198,97393,2024-07-14,Google Ads,7.72,HN,Desktop,4,70.4,Contacted,2024-07-16,2024-07-22,9,5,,0,,0,,,0,Lan,Beta,16,78901,0.085,0.0,0.61
5199,77312,2024-04-04,Website,13.31,HCM,Mobile,3,14.4,Lost,2024-04-04,2024-04-06,0,26,,0,,0,,,0,Vy,Beta,3,37865,0.273,0.0,0.493
5200,99371,2024-02-25,TikTok,5.87,DN,Desktop,1,36.6,Won,2024-02-25,2024-02-26,2,10,2024-03-06,273,Installment,10,TOEIC,Beginner,0,Khanh,Gamma,4,48302,0.41,500.67,0.628
5201,76324,2024-02-01,TikTok,12.0,DN,Desktop,2,54.4,Contacted,2024-02-04,2024-02-08,9,11,,0,,0,,,0,Hoa,Alpha,35,66191,0.055,0.0,0.336
5202,72196,2024-08-18,Google Ads,4.13,DN,Desktop,3,31.5,Negotiation,2024-08-21,2024-08-23,5,4,,0,,0,,,0,My,Alpha,1,31270,0.092,0.0,0.328
5203,71014,2024-01-09,Facebook,11.81,DN,Desktop,4,4.4,New,2024-01-10,2024-01-14,7,10,,0,,0,,,0,Duc,Alpha,6,22305,0.817,0.0,0.676
5204,9210,2024-07-09,TikTok,7.39,HN,Desktop,1,8.5,Negotiation,2024-07-12,2024-07-12,9,37,,0,,0,,,0,Khanh,Gamma,43,25441,0.269,0.0,0.382
5205,11922,2024-12-26,Facebook,2.5,HCM,Desktop,6,43.5,New,2024-12-30,2025-01-05,4,12,,0,,0,,,0,My,Gamma,40,71155,0.936,0.0,0.823
5206,37289,2024-07-18,Facebook,4.83,HCM,Mobile,4,20.9,Contacted,2024-07-19,2024-07-21,1,10,,0,,0,,,0,Minh,Delta,30,66214,0.516,0.0,0.626
5207,34340,2024-11-29,Facebook,6.63,DN,Desktop,3,10.4,Lost,2024-12-02,2024-12-06,7,12,,0,,0,,,0,Vy,Gamma,6,76304,0.905,0.0,0.58
5208,40850,2024-06-09,Facebook,11.49,HCM,Mobile,1,24.8,New,2024-06-09,2024-06-15,1,5,,0,,0,,,0,Duc,Gamma,37,66399,0.773,0.0,0.27
5209,57984,2024-03-27,Website,2.02,DN,Desktop,2,14.9,Demo,2024-03-30,2024-03-30,3,43,,0,,0,,,0,Minh,Delta,37,40060,0.18,0.0,0.271
5210,85178,2024-01-21,Website,10.23,DN,Mobile,3,2.2,New,2024-01-23,2024-01-23,8,27,,0,,0,,,0,Khanh,Beta,25,43748,0.787,0.0,0.651
5211,12094,2024-11-06,Google Ads,11.02,HCM,Mobile,4,11.4,Negotiation,2024-11-07,2024-11-08,6,33,,0,,0,,,0,My,Gamma,42,69591,0.449,0.0,0.486
5212,88959,2024-03-16,Website,10.15,HCM,Mobile,1,63.6,Contacted,2024-03-16,2024-03-20,2,32,,0,,0,,,0,Lan,Gamma,46,33443,0.357,0.0,0.574
5213,34418,2024-05-20,TikTok,11.65,HN,Desktop,3,1.4,Contacted,2024-05-23,2024-05-24,0,5,,0,,0,,,0,Khanh,Beta,23,27335,0.404,0.0,0.681
5214,6741,2024-05-05,Website,3.49,DN,Desktop,7,55.8,Contacted,2024-05-07,2024-05-12,5,23,,0,,0,,,0,My,Delta,47,36893,0.065,0.0,0.442
5215,73374,2024-09-07,TikTok,9.22,HCM,Mobile,6,54.4,Contacted,2024-09-08,2024-09-14,8,24,,0,,0,,,0,My,Beta,15,58397,0.983,0.0,0.306
5216,69798,2024-03-24,TikTok,14.18,HN,Mobile,3,40.8,Won,2024-03-25,2024-03-31,3,2,2024-03-26,1105,Full,15,Communicative,Beginner,1,Minh,Alpha,27,47981,0.355,2101.25,0.574
5217,71532,2024-02-17,Facebook,9.55,HCM,Mobile,4,15.4,Won,2024-02-18,2024-02-18,6,30,2024-03-18,2204,Installment,10,TOEIC,Beginner,0,Minh,Alpha,5,79712,0.685,2900.56,0.55
5218,23164,2024-03-18,Google Ads,9.56,HCM,Mobile,4,63.3,Won,2024-03-18,2024-03-24,2,10,2024-03-28,1907,Installment,5,IELTS,Advanced,0,My,Alpha,2,53423,0.955,3375.27,0.004
5219,36595,2024-01-30,Facebook,11.31,DN,Mobile,2,34.5,New,2024-02-02,2024-02-04,0,1,,0,,0,,,0,Long,Delta,38,41271,0.433,0.0,0.5
5220,31257,2024-10-11,Facebook,5.66,HN,Mobile,2,12.9,Contacted,2024-10-11,2024-10-13,4,13,,0,,0,,,0,Minh,Beta,31,20087,0.601,0.0,0.769
5221,15211,2024-05-15,Website,10.81,DN,Desktop,3,31.2,Negotiation,2024-05-19,2024-05-21,0,36,,0,,0,,,0,Lan,Delta,42,26913,0.861,0.0,0.606
5222,96989,2024-05-19,Website,13.83,HCM,Desktop,4,14.4,Lost,2024-05-22,2024-05-26,1,3,,0,,0,,,0,Long,Alpha,40,60525,0.29,0.0,0.036
5223,6232,2024-02-10,TikTok,1.15,HN,Mobile,7,27.4,Negotiation,2024-02-14,2024-02-17,6,44,,0,,0,,,0,Lan,Beta,30,46190,0.167,0.0,0.929
5224,68753,2024-10-08,Website,13.18,DN,Desktop,3,36.0,Contacted,2024-10-11,2024-10-16,0,44,,0,,0,,,0,Vy,Beta,45,55009,0.049,0.0,0.788
5225,53691,2024-02-19,Website,4.06,HN,Mobile,7,26.2,Won,2024-02-20,2024-02-25,5,16,2024-03-06,2800,Installment,0,Business English,Intermediate,0,Long,Beta,39,48082,0.262,5171.72,0.237
5226,90765,2024-09-14,Referral,7.38,HCM,Mobile,5,47.5,New,2024-09-14,2024-09-15,6,14,,0,,0,,,0,Khanh,Beta,19,22776,0.298,0.0,0.524
5227,80768,2024-11-06,TikTok,12.93,HN,Desktop,6,67.4,Won,2024-11-10,2024-11-16,3,40,2024-12-16,863,Installment,10,IELTS,Advanced,0,Minh,Delta,4,45465,0.668,991.41,0.115
5228,26613,2024-12-25,TikTok,12.53,HCM,Mobile,4,25.4,Lost,2024-12-26,2024-12-29,3,5,,0,,0,,,0,Duc,Alpha,27,61568,0.539,0.0,0.343
5229,15026,2024-09-26,Referral,13.49,DN,Desktop,7,25.9,Lost,2024-09-27,2024-10-03,1,25,,0,,0,,,0,My,Delta,9,74042,0.263,0.0,0.042
5230,54535,2024-05-13,TikTok,14.17,HCM,Mobile,5,53.3,New,2024-05-17,2024-05-20,4,38,,0,,0,,,0,My,Delta,29,40918,0.849,0.0,0.567
5231,95090,2024-08-21,Google Ads,7.26,HCM,Mobile,7,38.4,Demo,2024-08-24,2024-08-24,6,29,,0,,0,,,0,Duc,Alpha,7,66856,0.558,0.0,0.081
5232,31908,2024-05-07,Google Ads,10.19,HN,Desktop,5,31.2,Demo,2024-05-11,2024-05-12,3,17,,0,,0,,,0,Khanh,Delta,42,24544,0.01,0.0,0.898
5233,53113,2024-04-13,Referral,6.47,HN,Desktop,4,58.7,Contacted,2024-04-13,2024-04-13,7,9,,0,,0,,,0,Duc,Gamma,5,78228,0.006,0.0,0.397
5234,20610,2024-09-10,Website,5.91,DN,Desktop,2,64.2,Demo,2024-09-12,2024-09-15,7,18,,0,,0,,,0,Khanh,Gamma,31,33433,0.516,0.0,0.862
5235,47646,2024-04-04,Google Ads,7.04,HN,Mobile,3,42.7,Negotiation,2024-04-07,2024-04-12,6,12,,0,,0,,,0,Khanh,Gamma,39,49162,0.734,0.0,0.49
5236,64185,2024-12-02,Referral,11.4,DN,Desktop,1,13.7,Contacted,2024-12-03,2024-12-03,2,39,,0,,0,,,0,Hoa,Alpha,34,46697,0.045,0.0,0.174
5237,73567,2024-08-04,Google Ads,8.02,HCM,Mobile,1,33.8,Contacted,2024-08-08,2024-08-08,9,28,,0,,0,,,0,Khanh,Delta,41,25390,0.81,0.0,0.261
5238,48574,2024-03-01,Facebook,12.4,HCM,Mobile,6,36.6,New,2024-03-03,2024-03-07,8,32,,0,,0,,,0,Long,Beta,20,44166,0.086,0.0,0.554
5239,92051,2024-09-24,Referral,11.43,HN,Desktop,7,31.4,Lost,2024-09-28,2024-09-29,7,20,,0,,0,,,0,Khanh,Alpha,29,47142,0.783,0.0,0.113
5240,37182,2024-08-28,TikTok,1.29,HCM,Mobile,4,19.3,Won,2024-08-30,2024-09-05,9,40,2024-10-07,2272,Installment,15,TOEIC,Advanced,0,Lan,Beta,12,38220,0.005,2730.15,0.179
5241,1570,2024-01-13,Google Ads,9.82,HCM,Desktop,7,34.3,Won,2024-01-16,2024-01-17,0,1,2024-01-14,1417,Installment,0,IELTS,Intermediate,0,Hoa,Beta,28,63328,0.372,2424.96,0.922
5242,98790,2024-05-26,TikTok,7.11,DN,Desktop,2,32.4,New,2024-05-30,2024-06-02,8,12,,0,,0,,,0,Minh,Beta,40,27936,0.409,0.0,0.182
5243,20288,2024-08-27,Referral,7.39,HN,Mobile,2,15.5,Negotiation,2024-08-31,2024-09-02,6,22,,0,,0,,,0,My,Gamma,38,27365,0.825,0.0,0.547
5244,79824,2024-03-29,Google Ads,12.46,DN,Mobile,2,65.1,Contacted,2024-03-31,2024-03-31,9,8,,0,,0,,,0,Duc,Delta,28,59892,0.152,0.0,0.496
5245,30877,2024-04-04,TikTok,8.67,HCM,Desktop,1,63.8,Negotiation,2024-04-04,2024-04-05,9,12,,0,,0,,,0,Long,Beta,11,35961,0.144,0.0,0.001
5246,85425,2024-11-10,Website,13.4,HCM,Desktop,5,54.8,Negotiation,2024-11-11,2024-11-13,3,38,,0,,0,,,0,Khanh,Beta,9,24934,0.999,0.0,0.648
5247,1917,2024-10-19,Website,10.98,HCM,Mobile,6,29.2,Won,2024-10-21,2024-10-22,4,24,2024-11-12,1565,Full,5,Business English,Intermediate,1,Vy,Beta,31,74895,0.292,3284.01,0.681
5248,76602,2024-01-25,Facebook,8.74,HN,Desktop,7,27.0,Contacted,2024-01-29,2024-02-03,6,38,,0,,0,,,0,Khanh,Gamma,24,39645,0.655,0.0,0.188
5249,96040,2024-09-28,Referral,11.56,HCM,Mobile,1,51.7,New,2024-09-30,2024-10-03,7,39,,0,,0,,,0,Long,Beta,38,40317,0.365,0.0,0.465
5250,65575,2024-06-14,TikTok,1.54,HCM,Mobile,2,44.0,Won,2024-06-16,2024-06-21,3,41,2024-07-25,343,Installment,10,IELTS,Intermediate,0,Minh,Gamma,13,27264,0.132,430.63,0.919
5251,73518,2024-09-06,Facebook,1.38,DN,Desktop,1,43.4,Won,2024-09-10,2024-09-10,6,28,2024-10-04,1701,Installment,10,Communicative,Intermediate,0,Long,Beta,22,22448,0.078,3653.62,0.994
5252,40104,2024-03-27,Referral,2.17,HN,Mobile,1,9.4,Demo,2024-03-31,2024-04-06,5,12,,0,,0,,,0,My,Alpha,24,71389,0.142,0.0,0.892
5253,19062,2024-05-21,Website,7.13,HCM,Desktop,6,44.7,New,2024-05-21,2024-05-25,8,31,,0,,0,,,0,Long,Alpha,20,67026,0.722,0.0,0.072
5254,17999,2024-05-13,TikTok,4.3,DN,Desktop,3,65.0,Demo,2024-05-13,2024-05-16,3,38,,0,,0,,,0,Khanh,Delta,42,57414,0.885,0.0,0.955
5255,62845,2024-10-05,Google Ads,14.78,HCM,Mobile,4,6.6,Demo,2024-10-05,2024-10-08,3,38,,0,,0,,,0,Lan,Delta,12,37124,0.928,0.0,0.93
5256,10941,2024-05-05,Website,8.59,DN,Mobile,7,24.8,Won,2024-05-09,2024-05-12,2,28,2024-06-02,1183,Full,0,Business English,Beginner,0,Duc,Delta,37,56582,0.006,1508.33,0.324
5257,62169,2024-11-11,Google Ads,10.27,HCM,Mobile,5,36.9,Negotiation,2024-11-14,2024-11-16,7,9,,0,,0,,,0,Long,Gamma,29,50571,0.51,0.0,0.393
5258,24470,2024-05-20,Google Ads,4.9,HN,Desktop,7,49.5,New,2024-05-20,2024-05-23,7,22,,0,,0,,,0,Khanh,Beta,37,68554,0.502,0.0,0.4
5259,60821,2024-12-21,TikTok,5.51,HN,Desktop,3,6.9,Negotiation,2024-12-22,2024-12-26,3,7,,0,,0,,,0,Long,Alpha,36,25891,0.142,0.0,0.796
5260,87669,2024-04-12,TikTok,5.7,DN,Desktop,4,62.9,New,2024-04-15,2024-04-20,2,4,,0,,0,,,0,Hoa,Beta,40,23947,0.59,0.0,0.965
5261,45435,2024-08-13,Google Ads,10.78,HCM,Desktop,2,3.4,New,2024-08-13,2024-08-13,5,29,,0,,0,,,0,Vy,Beta,11,64534,0.517,0.0,0.289
5262,5529,2024-03-03,Facebook,7.63,HN,Desktop,6,61.8,Contacted,2024-03-04,2024-03-05,8,10,,0,,0,,,0,Vy,Delta,14,69091,0.934,0.0,0.987
5263,84055,2024-10-20,Google Ads,8.25,HCM,Desktop,6,2.5,New,2024-10-24,2024-10-30,7,42,,0,,0,,,0,Hoa,Alpha,30,58969,0.054,0.0,0.99
5264,13192,2024-11-01,Google Ads,9.29,HN,Mobile,3,11.5,Won,2024-11-02,2024-11-04,6,21,2024-11-22,1424,Full,5,Business English,Intermediate,0,Minh,Gamma,23,39304,0.598,1633.63,0.492
5265,75102,2024-09-10,TikTok,11.76,DN,Mobile,7,57.7,Demo,2024-09-10,2024-09-13,6,4,,0,,0,,,0,Long,Alpha,16,70752,0.007,0.0,0.818
5266,73762,2024-06-28,Referral,2.27,HN,Mobile,4,62.0,Demo,2024-06-30,2024-07-01,4,24,,0,,0,,,0,Vy,Beta,31,67918,0.502,0.0,0.416
5267,87795,2024-02-09,Website,11.88,HCM,Desktop,6,70.7,Demo,2024-02-11,2024-02-16,1,21,,0,,0,,,0,Vy,Beta,21,34089,0.855,0.0,0.735
5268,35087,2024-09-20,TikTok,8.89,HCM,Mobile,3,8.8,Lost,2024-09-21,2024-09-24,8,18,,0,,0,,,0,Hoa,Delta,21,32780,0.466,0.0,0.52
5269,67677,2024-07-07,Facebook,10.37,HCM,Desktop,6,38.1,Won,2024-07-11,2024-07-11,2,26,2024-08-02,2116,Full,0,Business English,Advanced,0,Minh,Beta,21,33038,0.517,3006.6,0.719
5270,5627,2024-01-08,Website,5.59,DN,Mobile,1,6.0,Won,2024-01-11,2024-01-15,8,8,2024-01-16,2564,Installment,10,Business English,Beginner,0,Khanh,Alpha,39,25652,0.242,6316.97,0.093
5271,57541,2024-04-13,TikTok,6.73,DN,Mobile,1,11.7,Contacted,2024-04-15,2024-04-19,9,23,,0,,0,,,0,Hoa,Alpha,24,26967,0.311,0.0,0.138
5272,69226,2024-08-12,TikTok,4.24,HCM,Mobile,3,13.0,New,2024-08-15,2024-08-21,1,9,,0,,0,,,0,Lan,Alpha,17,27799,0.58,0.0,0.162
5273,4255,2024-02-03,Referral,14.71,HCM,Mobile,7,5.0,Demo,2024-02-07,2024-02-12,0,25,,0,,0,,,0,Minh,Alpha,27,74495,0.109,0.0,0.909
5274,58433,2024-08-23,Facebook,7.96,HN,Desktop,3,64.3,Demo,2024-08-25,2024-08-27,9,36,,0,,0,,,0,Hoa,Gamma,17,24317,0.339,0.0,0.675
5275,6213,2024-08-15,Facebook,14.95,HN,Desktop,7,9.5,Contacted,2024-08-19,2024-08-20,6,32,,0,,0,,,0,Duc,Beta,38,48426,0.086,0.0,0.499
5276,20404,2024-07-06,TikTok,7.86,HN,Mobile,5,45.5,New,2024-07-06,2024-07-07,0,7,,0,,0,,,0,Lan,Delta,9,69014,0.883,0.0,0.078
5277,26380,2024-11-08,Referral,4.08,HCM,Mobile,2,45.2,Demo,2024-11-11,2024-11-17,7,33,,0,,0,,,0,Lan,Gamma,32,65168,0.557,0.0,0.553
5278,92056,2024-01-22,TikTok,8.1,HN,Desktop,1,14.7,Negotiation,2024-01-22,2024-01-26,2,31,,0,,0,,,0,Minh,Alpha,40,61107,0.526,0.0,0.175
5279,20173,2024-12-08,Google Ads,1.55,HCM,Desktop,6,71.9,Negotiation,2024-12-12,2024-12-12,2,17,,0,,0,,,0,Hoa,Delta,6,65479,0.736,0.0,0.241
5280,54027,2024-02-09,Google Ads,13.67,DN,Mobile,3,25.3,Won,2024-02-13,2024-02-15,8,35,2024-03-15,682,Installment,5,IELTS,Advanced,0,Duc,Alpha,18,75415,0.03,1521.94,0.968
5281,24989,2024-06-21,Referral,12.46,HN,Mobile,4,65.2,Demo,2024-06-22,2024-06-25,0,22,,0,,0,,,0,My,Delta,22,43541,0.727,0.0,0.726
